timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand
2018-01-05 05,1515146400,99.43,101.66,NW,32,27,,66,-26.3,-21.6,-34,,24100,2.2,,0,,,-21.4,-22,5670
2018-01-05 06,1515150000,99.46,101.71,NW,32,35,,,,-23,-37,,24100,2.3,,0,,,-21.4,-23,6093
2018-01-05 07,1515153600,99.53,101.78,NW,31,21,33,66,-26.7,-22,-33,,24100,2.4,,3,,,-21.6,-22,6558
2018-01-05 08,1515157200,99.58,101.83,NW,31,18,,67,-26.6,-21.9,-32,,24100,2.5,,3,,,-21.9,-22.3,6781
2018-01-05 09,1515160800,99.65,101.9,NW,31,21,,65,-26.2,-21.2,-32,,24100,2.5,,3,,,-21.2,-22.1,6884
2018-01-05 10,1515164400,99.7,101.96,NW,32,19,,64,-25.6,-20.4,-31,,24100,2.5,,2,,,-20.3,-21.3,7026
2018-01-05 11,1515168000,99.73,101.98,NW,31,22,,62,-24.7,-19,-30,,24100,2.4,,2,,,-19,-20.4,7103
2018-01-05 12,1515171600,99.74,101.99,NW,31,20,30,59,-24.4,-18.3,-28,,24100,2.3,,3,,,-18.2,-19.1,7092
2018-01-05 13,1515175200,99.71,101.96,NW,32,19,,60,-23.4,-17.5,-27,,4800,2.3,,5,,,-17.4,-18.4,7062
2018-01-05 14,1515178800,99.7,101.95,NW,32,11,,66,-21.5,-16.5,-23,,12900,2.3,,8,,,-16.5,-17.8,7002
2018-01-05 15,1515182400,99.73,101.98,WNW,29,40,,52,-22.9,-15.2,-28,,24100,2.3,,5,,,-15,-17.1,6962
2018-01-05 16,1515186000,99.81,102.06,WNW,30,39,48,48,-24.7,-15.9,-29,,24100,2.3,,6,,,-15.2,-15.9,7007
2018-01-05 17,1515189600,99.85,102.11,WNW,28,32,44,48,-25.6,-16.9,-29,,24100,2.3,,4,,,-15.9,-16.9,7253
2018-01-05 18,1515193200,99.89,102.15,WNW,28,31,41,51,-25.7,-17.7,-30,,24100,2.4,,1,,,-16.9,-17.7,7234
2018-01-05 19,1515196800,99.91,102.17,WNW,29,37,47,50,-25.5,-17.4,-30,,24100,2.5,,1,,,-17.4,-17.9,7162
2018-01-05 20,1515200400,99.94,102.2,WNW,29,31,44,49,-25.6,-17.2,-29,,24100,2.5,,2,,,-17.1,-17.5,7071
2018-01-05 21,1515204000,99.96,102.22,W,27,25,36,53,-25.8,-18.4,-30,,24100,2.6,,2,,,-17.2,-18.4,6871
2018-01-05 22,1515207600,99.97,102.23,W,27,24,,57,-25.8,-19.3,-31,,24100,2.7,,2,,,-18.4,-19.4,6583
2018-01-05 23,1515211200,100.03,102.29,WNW,29,25,36,58,-25.4,-19.1,-30,,24100,2.7,,2,,,-18.8,-19.6,6173
2018-01-06 00,1515214800,100.09,102.35,N,0,22,,62,-25.7,-20.2,-31,,24100,2.5,,2,,,-18.7,-20.2,5844
2018-01-06 01,1515218400,100.16,102.42,N,35,16,,64,-26.1,-21,-31,,24100,2.4,,1,,,-20.2,-21.1,5609
2018-01-06 02,1515222000,100.25,102.51,N,36,17,,65,-26.7,-21.8,-32,,24100,2.3,,1,,,-21,-22,5437
2018-01-06 03,1515225600,100.35,102.61,N,36,9,,62,-27.7,-22.3,-29,,24100,2.4,,1,,,-21.8,-22.3,5366
2018-01-06 04,1515229200,100.41,102.68,N,36,9,,66,-26.9,-22.2,-29,,24100,2.5,,1,,,-22.1,-22.6,5350
2018-01-06 05,1515232800,100.48,102.75,N,36,9,,65,-27.3,-22.4,-30,,24100,2.5,,1,,,-22.4,-22.6,5412
2018-01-06 06,1515236400,100.54,102.82,N,36,9,,64,-28,-22.9,-30,,24100,2.5,,1,,,-22.7,-23,5575
2018-01-06 07,1515240000,100.61,102.88,N,36,9,,62,-27,-21.5,-29,,24100,2.5,,1,,,-21.5,-23.3,5789
2018-01-06 08,1515243600,100.68,102.96,N,36,9,,65,-26.4,-21.5,-29,,24100,2.5,,1,,,-21.5,-21.5,5959
2018-01-06 09,1515247200,100.79,103.07,N,36,17,,65,-25.4,-20.4,-30,,24100,2.6,,1,,,-20.4,-23.5,6191
2018-01-06 10,1515250800,100.87,103.15,N,36,17,,62,-26.9,-21.4,-31,,24100,2.5,,1,,,-21.4,-22.6,6359
2018-01-06 11,1515254400,100.93,103.21,N,36,9,,59,-26.1,-20,-27,,24100,2.4,,2,,,-20,-21.5,6457
2018-01-06 12,1515258000,100.93,103.2,N,36,9,,53,-24.9,-17.5,-24,,24100,2.3,,3,,,15.5,-20.6,6475
2018-01-06 13,1515261600,100.92,103.2,N,36,9,,56,-24.6,-17.9,-24,,24100,2.2,,2,,,-17.9,-19.2,6438
2018-01-06 14,1515265200,100.93,103.21,NW,31,13,,53,-24.6,-17.2,-25,,24100,2.2,,2,,,-17,-17.9,6391
2018-01-06 15,1515268800,101,103.28,N,1,7,,52,-24.4,-16.8,-22,,24100,2.2,,2,,,-16.5,-17.2,6384
2018-01-06 16,1515272400,101.07,103.35,NNW,33,8,,53,-23.8,-16.4,-22,,24100,2.3,,1,,,-16.4,-16.8,6493
2018-01-06 17,1515276000,101.13,103.41,WNW,29,17,,51,-24.4,-16.4,-25,,24100,2.4,,1,,,-16,-16.6,6919
2018-01-06 18,1515279600,101.16,103.45,WNW,28,18,,51,-25,-17.1,-26,,24100,2.6,,1,,,-16.3,-17.1,7094
2018-01-06 19,1515283200,101.19,103.48,W,28,17,,52,-25.5,-18,-27,,24100,2.9,,1,,,-17.1,-18.2,6968
2018-01-06 20,1515286800,101.23,103.52,NW,31,18,,57,-24.6,-17.9,-27,,24100,3.3,,1,,,-17.7,-18.6,6673
2018-01-06 21,1515290400,101.27,103.56,NW,31,12,,60,-24.3,-18.3,-26,,24100,3.4,,1,,,-18,-18.9,6516
2018-01-06 22,1515294000,101.25,103.54,WSW,24,9,,63,-24.8,-19.4,-26,,24100,3.5,,1,,,-18.4,-20.1,6254
2018-01-06 23,1515297600,101.26,103.55,WSW,24,9,,66,-24.7,-19.8,-27,,24100,3.6,,1,,,-19.3,-20.4,5954
2018-01-07 00,1515301200,101.23,103.51,W,26,9,,68,-24.9,-20.5,-27,,24100,3.9,,1,,,-19.8,-21.2,5689
2018-01-07 01,1515304800,101.2,103.49,WSW,25,7,,69,-24.9,-20.6,-26,,24100,4.1,,5,,,-19.6,-21,5499
2018-01-07 02,1515308400,101.14,103.42,SW,23,8,,71,-22.7,-18.6,-25,,24100,4.3,,6,,,-18.6,-20.9,5344
2018-01-07 03,1515312000,101.11,103.39,WSW,25,4,,71,-23.2,-19.1,-22,,24100,4.4,,7,,,-18.6,-19.4,5256
2018-01-07 04,1515315600,101.08,103.35,WSW,24,7,,71,-22.1,-18.1,-23,,24100,4.4,,7,,,-18.1,-19.4,5203
2018-01-07 05,1515319200,101.05,103.32,SW,22,8,,71,-22.1,-18,-24,,24100,4.3,,3,,,-17.7,-18.1,5219
2018-01-07 06,1515322800,101.05,103.32,SW,22,11,,68,-22.1,-17.5,-25,,24100,4.3,,3,,,-17.3,-18.1,5319
2018-01-07 07,1515326400,101.04,103.31,SW,22,14,,66,-21.4,-16.5,-24,,24100,4,,8,,,-16.5,-17.5,5455
2018-01-07 08,1515330000,100.95,103.22,SSW,20,9,,64,-20.9,-15.5,-21,,24100,3.7,,8,,,-15.5,-16.5,5621
2018-01-07 09,1515333600,100.85,103.11,SSW,19,15,,63,-20,-14.5,-22,,24100,3.2,,8,,,-14.5,-15.4,5888
2018-01-07 10,1515337200,100.75,103.01,SSW,20,22,34,66,-17.4,-12.2,-21,,24100,2.9,,8,,,-12.2,-14.5,6095
2018-01-07 11,1515340800,100.7,102.96,SW,22,27,,62,-17.3,-11.3,-21,,24100,2.7,,8,,,-11.2,-12.2,6286
2018-01-07 12,1515344400,100.51,102.76,SSW,20,21,37,58,-17.5,-10.8,-19,,24100,2.6,,8,,,-10.8,-11.3,6387
2018-01-07 13,1515348000,100.28,102.53,SSW,19,29,39,56,-17.5,-10.4,-20,,24100,2.6,,8,,,-10.3,-10.8,6394
2018-01-07 14,1515351600,100.15,102.38,SSW,20,27,36,55,-17.4,-10,-19,,24100,2.6,,8,,,-10,-10.4,6375
2018-01-07 15,1515355200,100,102.22,SSW,20,24,36,56,-16.8,-9.5,-18,,24100,2.6,,8,,,-9.5,-10,6379
2018-01-07 16,1515358800,99.89,102.11,SSW,20,21,,55,-16.6,-9,-17,,24100,2.6,,8,,,-9,-9.4,6530
2018-01-07 17,1515362400,99.8,102.01,SW,21,24,37,53,-16,-8.1,-16,,24100,2.7,,8,,,-8.1,-9,6862
2018-01-07 18,1515366000,99.76,101.97,SW,22,25,40,61,-13.9,-7.6,-16,,24100,2.8,,8,,,-7.6,-8.1,7084
2018-01-07 19,1515369600,99.65,101.85,SW,21,22,34,70,-11.6,-7.1,-15,,24100,2.8,,8,,,-7.1,-7.6,6952
2018-01-07 20,1515373200,99.63,101.83,SW,21,22,38,66,-11.5,-6,-13,,24100,2.9,,8,,,-6,-7.6,6487
2018-01-07 21,1515376800,99.54,101.73,SSW,21,18,29,59,-11.7,-4.8,-11,,24100,2.8,,8,,,-4.8,-6,6233
2018-01-07 22,1515380400,99.5,101.68,SW,22,28,41,65,-9.8,-4,-11,,24100,2.9,,8,,,-3.8,-5.2,5939
2018-01-07 23,1515384000,99.48,101.66,SW,23,20,30,68,-8.5,-3.4,-10,,24100,2.9,,8,,,-3.4,-4.1,5575
2018-01-08 00,1515387600,99.39,101.56,SW,23,23,,64,-8.2,-2.2,-8,,24100,2.9,,8,,,-2.2,-3.9,5259
2018-01-08 01,1515391200,99.36,101.53,SW,21,16,,71,-6.9,-2.3,-7,,24100,2.9,,8,,,-2,-2.3,5074
2018-01-08 02,1515394800,99.31,101.48,SW,21,14,,81,-5.3,-2.5,-7,,9700,2.9,,8,,,-2,-2.6,4983
2018-01-08 03,1515398400,99.27,101.44,SSW,21,26,,85,-4.8,-2.5,-9,,6400,2.8,,8,,,-2.4,-2.6,4950
2018-01-08 04,1515402000,99.19,101.36,SSW,19,16,28,85,-4.6,-2.5,-8,,8100,2.8,,8,,,-2.5,-2.5,4981
2018-01-08 05,1515405600,99.1,101.26,SSW,20,14,,86,-4.3,-2.3,-7,,8100,2.7,,8,,,-2.3,-2.5,5144
2018-01-08 06,1515409200,99.04,101.2,SSW,19,13,,87,-4.2,-2.3,-7,,6400,2.7,,8,,,-2.2,-2.3,5549
2018-01-08 07,1515412800,98.94,101.1,SSW,19,14,,89,-4,-2.4,-7,,1200,2.8,,,,,-2.3,-2.5,6118
2018-01-08 08,1515416400,98.84,100.99,SSW,20,15,28,90,-3.3,-1.9,-7,,600,2.8,,,,,-1.9,-2.5,6306
2018-01-08 09,1515420000,98.8,100.94,SSW,20,21,,90,-2.5,-1.1,-7,,9700,2.8,,8,,,-1.1,-2.2,6414
2018-01-08 10,1515423600,98.81,100.95,SW,21,20,,88,-1.8,0,-5,,12900,2.7,,8,,,0,-1.1,6559
2018-01-08 11,1515427200,98.8,100.94,SW,22,24,,86,-0.9,1.1,,,12900,2.8,,8,,,1.1,0,6596
2018-01-08 12,1515430800,98.74,100.87,SW,23,24,34,86,-0.9,1.2,,,6400,2.8,,8,,,1.3,0.3,6565
2018-01-08 13,1515434400,98.74,100.87,WSW,25,26,39,82,-0.9,1.9,,,12900,2.9,,8,,,1.9,1.2,6630
2018-01-08 14,1515438000,98.8,100.93,W,25,29,44,79,-1.5,1.8,,,12900,2.9,,8,,,2,1.7,6632
2018-01-08 15,1515441600,98.82,100.95,W,26,35,46,80,-1.3,1.8,,,12900,2.8,,8,,,1.8,1.6,6635
2018-01-08 16,1515445200,98.84,100.97,W,27,26,43,76,-1.9,1.8,,,16100,2.8,,8,,,1.9,1.6,6753
2018-01-08 17,1515448800,98.91,101.04,WSW,25,23,39,77,-1.9,1.8,,,16100,2.9,,8,,,1.9,1.7,6972
2018-01-08 18,1515452400,98.96,101.1,WSW,24,27,,75,-1.9,2,,,16100,3,,8,,,2,1.7,6917
2018-01-08 19,1515456000,99.03,101.17,W,27,35,45,72,-2.3,2.1,,,24100,3.2,,8,,,2.2,1.8,6780
2018-01-08 20,1515459600,99.05,101.19,W,26,25,41,72,-2.6,2,,,24100,3.2,,8,,,2.2,1.8,6619
2018-01-08 21,1515463200,99.1,101.24,W,27,22,35,71,-2.9,1.9,,,24100,3.2,,8,,,2.1,1.7,6332
2018-01-08 22,1515466800,99.13,101.26,W,27,31,43,67,-4,1.4,,,24100,3.1,,8,,,1.9,1.4,5919
2018-01-08 23,1515470400,99.23,101.37,WNW,28,32,44,67,-4.5,1,,,24100,2.9,,8,,,1.4,1,5495
2018-01-09 00,1515474000,99.3,101.44,W,27,26,38,67,-4.9,0.6,,,24100,2.8,,8,,,1,0.5,5144
2018-01-09 01,1515477600,99.34,101.48,W,26,17,,66,-5.3,0.2,,,24100,2.7,,8,,,0.6,0.2,4959
2018-01-09 02,1515481200,99.42,101.56,WSW,24,18,,70,-4.8,0.1,,,24100,2.7,,8,,,0.4,0.1,4866
2018-01-09 03,1515484800,99.5,101.64,WSW,25,22,,70,-4.4,0.5,,,24100,2.8,,8,,,0.5,0.1,4800
2018-01-09 04,1515488400,99.56,101.7,W,26,21,,73,-3.9,0.4,,,24100,2.8,,8,,,0.6,0.2,4871
2018-01-09 05,1515492000,99.68,101.83,NW,31,22,,75,-4.3,-0.4,-6,,24100,2.7,,8,,,0.4,-0.5,5074
2018-01-09 06,1515495600,99.78,101.93,NW,31,29,,67,-6,-0.6,-7,,24100,2.5,,8,,,-0.3,-0.6,5527
2018-01-09 07,1515499200,99.85,102,WNW,29,14,,66,-6.8,-1.3,-6,,24100,2.4,,7,,,-0.5,-1.3,6143
2018-01-09 08,1515502800,99.96,102.11,W,26,22,,68,-6.5,-1.2,-7,,24100,2.4,,7,,,-1.1,-1.5,6303
2018-01-09 09,1515506400,100.08,102.24,W,27,16,,66,-6.6,-1.1,-6,,24100,2.6,,7,,,-1.1,-1.3,6381
2018-01-09 10,1515510000,100.17,102.33,WNW,29,19,30,65,-6.6,-0.8,-6,,24100,2.7,,8,,,-0.8,-1.2,6471
2018-01-09 11,1515513600,100.24,102.4,WSW,25,20,,67,-6.3,-1.1,-7,,24100,2.6,,8,,,-0.8,-1.1,6527
2018-01-09 12,1515517200,100.26,102.42,WSW,25,21,,68,-6.3,-1.2,-7,,24100,2.6,,8,,,-1.1,-1.2,6514
2018-01-09 13,1515520800,100.26,102.42,W,27,22,,69,-5.9,-0.9,-7,,24100,2.5,,8,,,-0.8,-1.2,6519
2018-01-09 14,1515524400,100.31,102.47,WNW,28,21,,68,-6,-0.8,-6,,24100,2.5,,8,,,-0.7,-0.9,6478
2018-01-09 15,1515528000,100.37,102.53,W,26,19,,68,-6,-0.8,-6,,24100,2.5,,8,,,-0.7,-0.8,6476
2018-01-09 16,1515531600,100.47,102.64,W,27,17,,69,-6,-1,-6,,24100,2.5,,8,,,-0.8,-1.1,6644
2018-01-09 17,1515535200,100.53,102.7,WNW,28,13,,67,-6.2,-0.9,-5,,24100,2.6,,8,,,-0.9,-1.1,6878
2018-01-09 18,1515538800,100.57,102.74,WNW,28,12,,67,-6.4,-1.1,-5,,24100,2.6,,8,,,-0.9,-1.4,6858
2018-01-09 19,1515542400,100.64,102.81,WSW,25,9,,67,-6.5,-1.2,-4,,24100,2.6,,8,,,-1.1,-1.5,6743
2018-01-09 20,1515546000,100.67,102.85,WSW,23,8,,65,-7.1,-1.3,-4,,24100,2.6,,8,,,-0.8,-1.6,6563
2018-01-09 21,1515549600,100.67,102.85,W,26,8,,69,-6.7,-1.8,-5,,24100,2.6,,8,,,-1.2,-1.8,6315
2018-01-09 22,1515553200,100.69,102.87,,36,1,,68,-6.7,-1.6,-2,,24100,2.6,,8,,,-1.2,-2,5910
2018-01-09 23,1515556800,100.67,102.84,S,18,6,,64,-7.3,-1.3,-4,,24100,2.6,,8,,,-1.2,-1.6,5494
2018-01-10 00,1515560400,100.7,102.88,SSW,20,9,,63,-7.6,-1.5,-5,,24100,2.5,,7,,,-1.3,-1.5,5209
2018-01-10 01,1515564000,100.68,102.86,SW,21,7,,65,-8.2,-2.5,-5,,24100,2.5,,3,,,-1.5,-2.5,5028
2018-01-10 02,1515567600,100.67,102.85,SSW,20,8,,67,-8.5,-3.3,-7,,24100,2.5,,1,,,-2.5,-3.3,4911
2018-01-10 03,1515571200,100.65,102.83,S,18,7,,69,-8.5,-3.5,-6,,24100,2.6,,1,,,-3.2,-3.9,4840
2018-01-10 04,1515574800,100.6,102.78,S,17,3,,70,-8.6,-3.9,-5,,24100,2.6,,0,,,-3.4,-3.9,4891
2018-01-10 05,1515578400,100.53,102.71,,36,3,,74,-8.6,-4.7,-6,,24100,2.7,,1,,,-3.7,-4.7,5101
2018-01-10 06,1515582000,100.46,102.64,SSE,15,7,,77,-6.9,-3.3,-6,,24100,2.9,,0,,,-3.2,-4.9,5574
2018-01-10 07,1515585600,100.41,102.58,SE,12,7,,81,-5.7,-3,-6,,19300,3.2,,2,,,-3,-3.3,6149
2018-01-10 08,1515589200,100.37,102.54,SE,13,8,,85,-5.2,-3,-6,,19300,3.5,,4,,,-2.7,-3.1,6255
2018-01-10 09,1515592800,100.28,102.45,SE,14,9,,83,-4.2,-1.7,-5,,19300,3.6,,4,,,-1.7,-3,6252
2018-01-10 10,1515596400,100.31,102.48,SSE,15,14,,78,-3.7,-0.3,-5,,24100,3.5,,6,,,-0.3,-1.7,6317
2018-01-10 11,1515600000,100.26,102.42,SE,13,12,,75,-4,0,-4,,19300,3.2,,6,,,0.1,-0.5,6358
2018-01-10 12,1515603600,100.04,102.2,SE,13,10,,71,-3.9,0.7,,,19300,3,,7,,,0.8,0,6365
2018-01-10 13,1515607200,99.94,102.1,SE,12,15,,75,-3.4,0.5,,,19300,3,,7,,,0.9,0.4,6391
2018-01-10 14,1515610800,99.8,101.96,SE,13,14,,75,-3.3,0.5,,,19300,2.9,,8,,,0.7,0.4,6410
2018-01-10 15,1515614400,99.74,101.9,SE,12,10,,77,-3.3,0.3,,,12900,3,,8,,,0.6,0.2,6493
2018-01-10 16,1515618000,99.69,101.85,SE,12,11,,86,-2,0,-4,,4800,3.1,,8,,,0.4,-0.1,6685
2018-01-10 17,1515621600,99.65,101.81,ESE,12,10,,90,-1.2,0.3,,,4000,3.2,,8,,,0.3,-0.1,6880
2018-01-10 18,1515625200,99.6,101.75,ESE,11,9,,92,-0.2,1,,,4000,3.2,,8,,,1,0.1,6824
2018-01-10 19,1515628800,99.59,101.74,SE,14,7,,93,0.4,1.4,,,2400,3.3,,8,,,1.4,1,6689
2018-01-10 20,1515632400,99.56,101.71,SSE,15,8,,94,0.9,1.8,,,1600,3.4,,8,,,1.8,1.2,6488
2018-01-10 21,1515636000,99.54,101.69,SSE,15,7,,94,1.1,1.9,,,4800,3.4,,8,,,2,1.6,6204
2018-01-10 22,1515639600,99.52,101.66,S,17,9,,95,1.6,2.4,,,6400,3.4,,8,,,2.5,2,5796
2018-01-10 23,1515643200,99.53,101.67,S,18,12,,95,3.4,4.1,,,19300,3.2,,8,,,4.2,2.5,5359
2018-01-11 00,1515646800,99.54,101.68,S,18,5,,93,3.4,4.5,,,19300,3.2,,8,,,4.7,3.9,5017
2018-01-11 01,1515650400,99.45,101.58,S,18,18,,89,4.9,6.6,,,24100,3.2,,8,,,6.6,4.4,4809
2018-01-11 02,1515654000,99.44,101.57,SE,14,11,,88,2.7,4.5,,,24100,3.2,,8,,,6.7,4.5,4685
2018-01-11 03,1515657600,99.5,101.63,SE,14,11,,87,2.9,4.8,,,24100,3.1,,8,,,4.9,4.5,4636
2018-01-11 04,1515661200,99.47,101.6,SSE,14,10,,85,2.8,5.1,,,24100,2.8,,8,,,5.2,4.7,4638
2018-01-11 05,1515664800,99.46,101.59,S,17,6,,86,3.4,5.6,,,24100,2.6,,8,,,5.6,4.9,4840
2018-01-11 06,1515668400,99.44,101.57,S,19,16,,81,4.8,7.8,,,24100,2.5,,8,,,7.9,5.6,5306
2018-01-11 07,1515672000,99.44,101.56,SSW,19,16,28,76,4.4,8.3,,,24100,2.6,,7,,,8.5,7.8,5829
2018-01-11 08,1515675600,99.48,101.6,SSW,19,22,,77,5.2,9,,,24100,2.7,,8,,,9,8.2,6003
2018-01-11 09,1515679200,99.5,101.62,SSW,20,23,,77,5.7,9.4,,,24100,2.8,,8,,,9.4,8.9,6095
2018-01-11 10,1515682800,99.51,101.63,SSW,19,20,34,77,6.1,10,,,24100,2.8,,8,,,10,9.4,6195
2018-01-11 11,1515686400,99.5,101.62,SSW,20,22,33,75,6.3,10.6,,,24100,2.8,,8,,,10.6,9.8,6206
2018-01-11 12,1515690000,99.4,101.51,SSW,19,18,32,72,6.6,11.4,,,24100,2.7,,7,,,11.4,10.6,6172
2018-01-11 13,1515693600,99.3,101.4,SSW,20,14,,71,6.7,11.7,,,24100,2.7,,8,,,11.8,11.4,6209
2018-01-11 14,1515697200,99.26,101.37,SSW,20,16,,71,7.3,12.3,,,24100,2.7,,8,,,12.3,11.8,6166
2018-01-11 15,1515700800,99.21,101.31,S,19,16,,71,7.5,12.4,,,24100,2.8,,8,,,12.4,12.1,6166
2018-01-11 16,1515704400,99.15,101.25,SSW,19,13,29,76,7.8,11.8,,,19300,3,,8,,,12.6,11.8,6358
2018-01-11 17,1515708000,99.13,101.24,SSE,15,13,,85,7.4,9.8,,,19300,3.2,,8,,,12.6,9.8,6540
2018-01-11 18,1515711600,99.09,101.19,S,17,13,,91,9.1,10.5,,,16100,3.1,,8,,,11.4,9.8,6461
2018-01-11 19,1515715200,99.03,101.13,S,17,13,,94,9.5,10.5,,,6400,2.9,,8,,,10.6,10.2,6380
2018-01-11 20,1515718800,98.98,101.08,S,18,18,35,95,9.7,10.5,,,4800,2.7,,8,,,10.7,10.2,6197
2018-01-11 21,1515722400,98.92,101.01,S,18,19,30,95,9.5,10.2,,,6400,2.6,,8,,,10.7,10.2,5915
2018-01-11 22,1515726000,98.84,100.93,S,18,21,34,95,9.5,10.2,,,9700,2.5,,8,,,10.3,10.1,5485
2018-01-11 23,1515729600,98.77,100.86,S,18,20,31,95,9.4,10.1,,,9700,2.4,,8,,,10.3,10,5077
2018-01-12 00,1515733200,98.69,100.78,S,18,16,30,95,9.2,9.9,,,11300,2.3,,8,,,10.2,9.9,4786
2018-01-12 01,1515736800,98.59,100.67,S,18,18,,96,9.8,10.4,,,11300,2.2,,8,,,10.4,9.8,4565
2018-01-12 02,1515740400,98.5,100.58,S,17,14,,96,9.7,10.3,,,12900,2.2,,8,,,10.7,10.3,4441
2018-01-12 03,1515744000,98.46,100.54,SSE,16,14,,96,9.8,10.4,,,12900,2.1,,8,,,10.6,10.3,4374
2018-01-12 04,1515747600,98.38,100.46,S,18,14,,96,10.7,11.2,,,14500,2,,8,,,11.2,10.4,4409
2018-01-12 05,1515751200,98.31,100.39,SSW,20,22,,96,11.5,12.1,,,19300,2,,8,,,12.1,10.8,4593
2018-01-12 06,1515754800,98.27,100.35,SSW,20,16,,96,11.2,11.9,,,4800,2,,8,,,12.2,11.8,5102
2018-01-12 07,1515758400,98.23,100.31,SW,22,11,,96,10.8,11.5,,,4800,2,,8,,,11.9,11.5,5683
2018-01-12 08,1515762000,98.22,100.3,WNW,29,9,,96,10.3,10.8,,,6400,2.2,,8,,,11.8,10.8,5909
2018-01-12 09,1515765600,98.27,100.36,N,35,29,40,95,4.3,5,,,16100,2.1,,8,,,11.5,5,6037
2018-01-12 10,1515769200,98.44,100.54,NNW,34,29,50,95,2.7,3.5,,,6400,1.9,,8,,,5.1,3.5,6247
2018-01-12 11,1515772800,98.49,100.59,NNW,34,40,56,94,1.6,2.6,,,9700,1.6,,8,,,4.7,2.6,6309
2018-01-12 12,1515776400,98.55,100.66,NNW,33,51,64,92,-1.1,0.1,,,9700,1.5,,8,,,3.4,0.1,6347
2018-01-12 13,1515780000,98.62,100.73,NNW,33,42,52,91,-3.3,-2,-10,,9700,1.7,,8,,,0.2,-2,6388
2018-01-12 14,1515783600,98.78,100.9,NNW,33,38,51,89,-5.9,-4.3,-13,,9700,1.9,,8,,,-0.1,-4.3,6447
2018-01-12 15,1515787200,98.93,101.06,NNW,33,36,57,88,-8.2,-6.6,-16,,2000,2,,,,,-2.3,-6.7,6431
2018-01-12 16,1515790800,99.06,101.19,NNW,33,44,57,86,-9.8,-7.9,-18,,4800,2.1,,5,,,-5.5,-7.9,6589
2018-01-12 17,1515794400,99.24,101.37,N,34,34,49,84,-10.5,-8.3,-18,,2800,2.1,,,,,-7.5,-8.3,6855
2018-01-12 18,1515798000,99.42,101.56,N,35,40,55,80,-11.6,-8.8,-19,,24100,2.2,,8,,,-7.9,-8.8,6840
2018-01-12 19,1515801600,99.4,101.54,NNW,34,44,66,76,-13,-9.4,-20,,24100,2.2,,8,,,-8.6,-9.5,6728
2018-01-12 20,1515805200,99.57,101.71,NNW,34,44,57,73,-13.7,-9.7,-21,,24100,2.3,,8,,,-9.4,-9.7,6573
2018-01-12 21,1515808800,99.55,101.71,N,35,42,58,71,-14.9,-10.6,-22,,24100,2.3,,8,,,-9.6,-10.6,6392
2018-01-12 22,1515812400,99.57,101.73,N,35,30,48,70,-15.4,-10.9,-21,,24100,2.3,,8,,,-10.6,-11.1,5995
2018-01-12 23,1515816000,99.64,101.81,N,35,34,58,69,-16.1,-11.6,-22,,24100,2.3,,8,,,-10.9,-11.7,5631
2018-01-13 00,1515819600,99.7,101.88,N,35,37,52,69,-16.8,-12.1,-23,,24100,2.3,,8,,,-11.6,-12.1,5314
2018-01-13 01,1515823200,99.63,101.81,N,35,31,53,69,-17.1,-12.4,-23,,24100,2.3,,8,,,-12,-12.6,5138
2018-01-13 02,1515826800,99.58,101.77,NNW,34,39,61,68,-17.5,-12.8,-24,,24100,2.3,,8,,,-12.5,-12.8,4981
2018-01-13 03,1515830400,99.73,101.93,NNW,33,44,60,66,-18.2,-13.2,-26,,24100,2.2,,8,,,-12.7,-13.3,4910
2018-01-13 04,1515834000,99.81,102.01,NNW,33,42,56,63,-19,-13.4,-26,,24100,2.2,,8,,,-13.1,-13.4,4923
2018-01-13 05,1515837600,99.85,102.05,NNW,33,36,57,60,-19.8,-13.6,-25,,24100,2.2,,8,,,-13.4,-13.7,4983
2018-01-13 06,1515841200,99.97,102.18,NNW,34,37,50,58,-20.3,-13.8,-25,,24100,2.2,,8,,,-13.5,-13.9,5157
2018-01-13 07,1515844800,100.13,102.34,N,34,33,45,59,-20.4,-14.1,-25,,24100,2.2,,8,,,-13.7,-14.1,5403
2018-01-13 08,1515848400,100.24,102.46,NNW,34,30,49,62,-19.8,-14.1,-25,,24100,2.2,,7,,,-13.9,-14.2,5646
2018-01-13 09,1515852000,100.34,102.56,NNW,34,35,,65,-19.2,-14,-25,,24100,2.2,,7,,,-13.8,-14.2,5871
2018-01-13 10,1515855600,100.49,102.71,NNW,34,35,,65,-18.7,-13.5,-25,,24100,2.2,,3,,,-13.4,-14,5990
2018-01-13 11,1515859200,100.53,102.75,N,35,30,41,61,-18.9,-12.8,-23,,24100,2.2,,2,,,-12.7,-13.5,6101
2018-01-13 12,1515862800,100.57,102.79,NNW,32,36,45,57,-19,-12.2,-23,,24100,2.2,,1,,,-12,-12.8,6116
2018-01-13 13,1515866400,100.58,102.81,NNW,34,27,39,56,-19.2,-12.1,-22,,24100,2.2,,2,,,-11.8,-12.4,6120
2018-01-13 14,1515870000,100.63,102.86,NNW,33,31,41,54,-19.4,-11.9,-22,,24100,2.2,,4,,,-11.6,-12.2,6107
