\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,\r
\\\\Created at 2018-05-22 08:00:00,,,,,,,,,,,,,,\r
\\\\For 2017,,,,,,,,,,,,,,\r
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff\r
2017-01-13,12,17122,595,1293,877,884,6616,1069,219,3348,494,1691,17087,-35\r
2017-01-13,13,16930,580,1274,858,860,6650,1048,230,3265,498,1682,16948,17\r
2017-01-13,14,16910,568,1249,834,869,6681,1042,242,3314,499,1667,16966,57\r
2017-01-13,15,17065,565,1252,876,943,6683,1071,263,3325,495,1700,17173,108\r
2017-01-13,16,17505,568,1271,927,1140,6658,1110,285,3346,509,1749,17563,57\r
2017-01-13,17,18365,583,1343,1023,1352,6783,1194,297,3418,533,1799,18326,-39\r
2017-01-13,18,19520,604,1431,1134,1476,7035,1301,302,3607,567,1855,19313,-207\r
2017-01-13,19,19368,624,1444,1132,1450,7010,1316,323,3584,568,1851,19302,-66\r
2017-01-13,20,19247,659,1465,1171,1385,6907,1312,361,3544,565,1833,19202,-45\r
2017-01-13,21,18970,666,1458,1155,1368,6775,1295,355,3471,557,1809,18909,-61\r
2017-01-13,22,18256,651,1448,1088,1297,6515,1247,326,3391,542,1748,18252,-4\r
2017-01-13,23,17314,631,1427,1039,1208,6178,1171,316,3156,497,1652,17275,-39\r
2017-01-13,24,16131,615,1391,972,1139,5741,1085,309,2886,459,1544,16143,12\r
2017-01-14,1,15289,604,1294,887,1132,5387,1019,299,2724,444,1487,15277,-12\r
2017-01-14,2,14858,589,1287,871,1121,5184,983,282,2676,431,1457,14881,23\r
2017-01-14,3,14607,572,1295,850,1131,5050,968,270,2622,422,1454,14635,28\r
2017-01-14,4,14557,569,1320,883,1089,4955,964,252,2636,421,1447,14536,-21\r
2017-01-14,5,14573,567,1310,891,1106,4920,971,243,2667,422,1454,14552,-21\r
2017-01-14,6,14774,560,1282,948,1110,5012,996,280,2681,421,1480,14770,-4\r
2017-01-14,7,15353,569,1291,1005,1160,5222,1050,280,2803,452,1537,15368,15\r
2017-01-14,8,16117,586,1302,1061,1218,5492,1124,282,2961,481,1605,16113,-4\r
2017-01-14,9,16852,602,1339,1114,1260,5730,1184,292,3100,498,1656,16775,-77\r
2017-01-14,10,17340,603,1386,1145,1259,5974,1196,311,3177,520,1692,17264,-77\r
2017-01-14,11,17462,572,1402,1115,1230,6143,1164,310,3201,535,1693,17364,-97\r
2017-01-14,12,17409,550,1403,1097,1170,6241,1157,308,3220,548,1637,17332,-77\r
2017-01-14,13,17319,543,1432,1100,1141,6247,1128,307,3175,547,1651,17272,-47\r
2017-01-14,14,17266,531,1415,1106,1153,6193,1112,309,3126,537,1657,17139,-127\r
2017-01-14,15,17001,521,1384,1118,1193,6074,1085,298,3074,525,1647,16919,-82\r
2017-01-14,16,17002,483,1399,1182,1183,6037,1101,292,3068,521,1649,16917,-85\r
2017-01-14,17,17542,498,1435,1224,1301,6131,1167,297,3141,534,1663,17392,-150\r
2017-01-14,18,18502,527,1462,1291,1380,6442,1276,307,3305,566,1734,18290,-212\r
2017-01-14,19,18329,563,1431,1277,1329,6484,1266,291,3280,556,1745,18223,-106\r
2017-01-14,20,17896,572,1443,1184,1342,6333,1223,269,3209,540,1717,17831,-65\r
2017-01-14,21,17447,564,1483,1105,1298,6162,1178,260,3128,529,1688,17397,-50\r
2017-01-14,22,16884,565,1460,1076,1260,5958,1120,262,2975,512,1634,16822,-62\r
2017-01-14,23,16086,559,1443,1012,1173,5709,1049,255,2837,484,1556,16077,-9\r
2017-01-14,24,15299,552,1418,937,1115,5417,969,245,2665,447,1489,15256,-43\r
2017-01-15,1,14520,535,1378,898,1059,5130,906,223,2564,418,1431,14543,23\r
2017-01-15,2,14067,529,1358,831,1067,4915,868,229,2457,404,1396,14054,-13\r
2017-01-15,3,13778,528,1321,787,1083,4765,849,248,2428,403,1393,13805,27\r
2017-01-15,4,13704,523,1320,788,1076,4690,841,266,2426,406,1387,13723,19\r
2017-01-15,5,13705,521,1325,796,1082,4655,842,285,2408,403,1397,13713,8\r
2017-01-15,6,13879,512,1328,867,1056,4703,860,293,2475,396,1406,13896,17\r
2017-01-15,7,14296,516,1328,927,1073,4837,903,304,2514,412,1452,14266,-31\r
2017-01-15,8,14914,531,1342,947,1147,5023,971,312,2665,439,1518,14896,-18\r
2017-01-15,9,15430,548,1387,983,1077,5231,1003,324,2763,452,1546,15313,-116\r
2017-01-15,10,15551,550,1394,982,880,5484,960,319,2848,461,1502,15380,-171\r
2017-01-15,11,15406,545,1398,928,819,5661,902,320,2881,467,1432,15352,-54\r
2017-01-15,12,15477,569,1371,892,810,5786,875,316,2885,491,1403,15397,-80\r
2017-01-15,13,15452,563,1369,914,765,5844,855,298,2898,493,1390,15389,-63\r
2017-01-15,14,15344,549,1346,946,762,5838,813,279,2919,476,1392,15322,-22\r
2017-01-15,15,15411,538,1344,973,823,5864,855,281,2873,475,1403,15430,20\r
2017-01-15,16,15871,531,1352,1026,960,5902,979,299,2922,483,1466,15919,47\r
2017-01-15,17,17038,549,1400,1091,1260,6074,1109,316,3078,511,1604,16992,-46\r
2017-01-15,18,18362,566,1429,1225,1414,6461,1225,304,3350,554,1740,18267,-95\r
2017-01-15,19,18290,581,1424,1220,1395,6499,1215,286,3379,546,1759,18305,15\r
2017-01-15,20,17858,583,1423,1196,1353,6361,1176,276,3306,532,1728,17933,75\r
2017-01-15,21,17564,576,1406,1210,1270,6211,1132,262,3236,518,1698,17521,-43\r
2017-01-15,22,16889,573,1403,1155,1187,5986,1069,241,3085,502,1658,16859,-30\r
2017-01-15,23,16010,554,1372,1106,1085,5666,981,221,2931,470,1594,15979,-31\r
2017-01-15,24,14945,531,1340,992,1025,5325,898,261,2726,437,1523,15056,111\r
2017-01-16,1,14449,511,1292,854,1076,5089,848,257,2601,416,1493,14436,-13\r
2017-01-16,2,14143,509,1287,786,1107,4922,827,250,2571,411,1474,14146,3\r
2017-01-16,3,14033,510,1279,757,1117,4812,824,242,2589,418,1479,14027,-6\r
2017-01-16,4,14045,504,1236,767,1102,4809,828,241,2652,404,1485,14028,-17\r
2017-01-16,5,14201,501,1208,787,1113,4878,846,244,2664,409,1510,14159,-41\r
2017-01-16,6,14912,495,1257,890,1133,5154,900,249,2830,421,1568,14897,-16\r
2017-01-16,7,16309,502,1308,1046,1207,5678,1009,260,3112,460,1675,16258,-52\r
2017-01-16,8,17902,518,1372,1119,1294,6356,1124,271,3405,520,1823,17802,-101\r
2017-01-16,9,18015,543,1387,1084,1203,6454,1107,256,3461,522,1844,17861,-154\r
2017-01-16,10,17468,538,1350,1012,1028,6480,1019,261,3366,506,1808,17367,-100\r
2017-01-16,11,17112,522,1347,955,852,6494,929,264,3359,500,1780,17003,-109\r
2017-01-16,12,16838,505,1320,911,812,6499,919,266,3350,512,1802,16895,57\r
2017-01-16,13,16805,485,1313,835,899,6486,900,303,3287,518,1805,16830,25\r
2017-01-16,14,16986,476,1319,851,946,6523,919,381,3208,515,1807,16945,-41\r
2017-01-16,15,17118,461,1330,849,1059,6515,911,361,3288,522,1795,17092,-27\r
2017-01-16,16,17271,472,1320,879,1190,6477,964,379,3250,517,1808,17258,-14\r
2017-01-16,17,18042,490,1367,972,1366,6569,1065,376,3380,528,1837,17951,-91\r
2017-01-16,18,19164,509,1446,1090,1454,6925,1206,371,3597,566,1883,19047,-118\r
2017-01-16,19,19195,533,1443,1080,1438,6998,1218,385,3555,571,1864,19084,-110\r
2017-01-16,20,18908,539,1462,1060,1418,6896,1208,389,3479,578,1840,18868,-40\r
2017-01-16,21,18532,533,1440,1003,1402,6727,1179,380,3448,574,1809,18496,-35\r
2017-01-16,22,17727,529,1405,934,1327,6430,1112,359,3355,543,1745,17739,12\r
2017-01-16,23,16641,554,1370,856,1224,5990,1019,338,3116,514,1645,16625,-16\r
2017-01-16,24,15455,540,1320,768,1153,5506,928,352,2871,465,1522,15427,-28\r
2017-01-17,1,14594,514,1286,799,1018,5123,872,335,2714,428,1475,14564,-30\r
2017-01-17,2,14164,498,1273,752,1032,4948,841,310,2644,407,1421,14125,-38\r
2017-01-17,3,13869,496,1266,729,1052,4831,817,301,2565,396,1381,13835,-34\r
2017-01-17,4,13803,498,1268,765,1033,4802,804,278,2562,391,1339,13739,-64\r
2017-01-17,5,13826,458,1227,796,1032,4846,812,266,2622,410,1327,13796,-29\r
2017-01-17,6,14368,453,1206,861,1087,5058,857,214,2764,415,1364,14277,-91\r
2017-01-17,7,15604,471,1270,1035,1129,5605,958,218,2988,451,1472,15597,-7\r
2017-01-17,8,17136,502,1340,1043,1260,6243,1053,175,3343,502,1622,17082,-53\r
2017-01-17,9,17528,529,1358,970,1280,6457,1099,163,3476,522,1692,17545,18\r
2017-01-17,10,17609,533,1372,901,1184,6577,1127,167,3505,535,1692,17594,-15\r
2017-01-17,11,17874,521,1407,861,1207,6782,1153,176,3603,551,1688,17950,76\r
2017-01-17,12,18062,505,1366,875,1244,6900,1166,181,3615,563,1713,18128,66\r
2017-01-17,13,18151,475,1325,902,1280,6934,1150,190,3628,527,1690,18101,-50\r
2017-01-17,14,18071,451,1335,938,1281,6954,1133,203,3569,512,1667,18044,-27\r
2017-01-17,15,17984,446,1298,975,1286,6889,1119,244,3488,512,1657,17914,-71\r
2017-01-17,16,18114,452,1296,996,1334,6843,1130,298,3473,520,1662,18003,-111\r
2017-01-17,17,18646,474,1317,1058,1395,6955,1186,348,3507,530,1693,18463,-183\r
2017-01-17,18,19370,492,1346,1129,1486,7123,1261,372,3639,544,1726,19118,-252\r
2017-01-17,19,19045,509,1361,1091,1463,7034,1241,353,3603,544,1705,18904,-141\r
2017-01-17,20,18723,517,1369,1089,1458,6860,1217,334,3546,566,1693,18648,-75\r
2017-01-17,21,18330,514,1342,1034,1432,6678,1185,353,3488,558,1683,18267,-63\r
2017-01-17,22,17524,512,1313,993,1330,6411,1105,344,3299,538,1614,17459,-65\r
2017-01-17,23,16308,503,1275,901,1250,5954,1006,339,3075,489,1513,16305,-3\r
2017-01-17,24,15165,483,1232,856,1133,5485,899,309,2862,456,1430,15145,-20\r
2017-01-18,1,14276,468,1203,985,882,5132,826,281,2702,409,1370,14258,-18\r
2017-01-18,2,13919,463,1231,956,863,4950,812,275,2638,401,1333,13924,5\r
2017-01-18,3,13740,466,1232,940,859,4838,790,288,2585,403,1348,13748,8\r
2017-01-18,4,13689,492,1243,930,853,4746,782,286,2566,410,1341,13649,-40\r
2017-01-18,5,13787,489,1254,955,869,4799,795,296,2541,409,1357,13763,-24\r
2017-01-18,6,14361,488,1286,1025,921,5038,847,318,2615,427,1406,14370,8\r
2017-01-18,7,15717,511,1330,1015,1127,5568,948,333,2879,472,1521,15705,-12\r
2017-01-18,8,17235,501,1394,956,1316,6198,1051,363,3161,505,1652,17098,-138\r
2017-01-18,9,17422,520,1384,943,1378,6300,1064,372,3201,524,1699,17386,-36\r
2017-01-18,10,17426,513,1346,962,1337,6404,1054,369,3195,526,1701,17406,-21\r
2017-01-18,11,17480,488,1295,978,1315,6495,1037,348,3214,533,1719,17422,-58\r
2017-01-18,12,17394,469,1286,970,1278,6543,1036,350,3180,540,1713,17365,-30\r
2017-01-18,13,17312,451,1299,941,1285,6554,1019,333,3202,533,1694,17310,-2\r
2017-01-18,14,17335,443,1313,944,1291,6551,1007,200,3349,541,1689,17328,-7\r
2017-01-18,15,17397,448,1339,953,1294,6529,1027,92,3444,539,1669,17333,-65\r
2017-01-18,16,17568,458,1349,965,1307,6554,1044,104,3465,539,1680,17466,-102\r
2017-01-18,17,18074,476,1365,1023,1367,6661,1096,108,3542,553,1703,17896,-178\r
2017-01-18,18,18718,498,1336,1093,1436,6899,1178,102,3702,567,1737,18548,-170\r
2017-01-18,19,18341,515,1317,1089,1404,6881,1176,99,3680,547,1728,18437,96\r
2017-01-18,20,18224,550,1309,1064,1398,6764,1159,92,3658,541,1717,18251,27\r
2017-01-18,21,17872,557,1292,1021,1362,6601,1132,87,3583,540,1707,17881,9\r
2017-01-18,22,17073,551,1262,958,1288,6314,1062,90,3419,533,1643,17121,48\r
2017-01-18,23,16045,540,1233,844,1211,5878,964,80,3195,491,1560,15996,-49\r
2017-01-18,24,14910,523,1208,880,1006,5394,872,82,2964,449,1450,14828,-82\r
2017-01-19,1,14015,513,1181,943,833,5034,808,79,2834,417,1380,14021,6\r
2017-01-19,2,13622,499,1215,920,803,4815,777,83,2726,404,1363,13605,-17\r
2017-01-19,3,13419,492,1189,901,797,4699,760,79,2697,404,1360,13381,-38\r
2017-01-19,4,13305,490,1177,884,797,4656,753,88,2679,389,1352,13264,-41\r
2017-01-19,5,13448,449,1211,919,807,4699,766,88,2733,399,1365,13436,-12\r
2017-01-19,6,14002,402,1251,970,857,4929,814,93,2836,401,1428,13981,-20\r
2017-01-19,7,15387,425,1301,1018,1021,5491,925,100,3115,446,1562,15403,16\r
2017-01-19,8,17020,456,1345,950,1273,6155,1036,102,3393,505,1712,16926,-94\r
2017-01-19,9,17375,480,1365,1035,1192,6333,1055,104,3494,530,1764,17351,-24\r
2017-01-19,10,17402,475,1352,941,1215,6419,1046,106,3487,537,1783,17361,-41\r
2017-01-19,11,17423,465,1373,927,1177,6512,1032,105,3512,537,1780,17419,-4\r
2017-01-19,12,17406,462,1353,910,1138,6566,1024,107,3474,542,1758,17335,-71\r
2017-01-19,13,17224,452,1335,909,1131,6552,1010,103,3462,547,1747,17247,23\r
2017-01-19,14,17236,440,1338,897,1130,6559,1003,98,3498,537,1735,17235,-1\r
2017-01-19,15,17251,426,1339,914,1145,6527,1010,99,3483,528,1725,17196,-55\r
2017-01-19,16,17445,429,1360,933,1197,6541,1031,80,3493,529,1745,17339,-106\r
2017-01-19,17,17994,442,1404,987,1283,6627,1084,42,3661,542,1795,17868,-127\r
2017-01-19,18,18872,453,1447,1073,1374,6846,1170,57,3790,561,1844,18616,-255\r
2017-01-19,19,18618,476,1432,1047,1372,6825,1172,59,3748,564,1836,18530,-87\r
2017-01-19,20,18390,491,1456,1022,1378,6721,1162,60,3663,593,1829,18375,-15\r
2017-01-19,21,18050,515,1451,983,1346,6555,1132,55,3600,576,1824,18035,-15\r
2017-01-19,22,17320,505,1438,916,1271,6286,1062,54,3477,560,1745,17314,-7\r
2017-01-19,23,16227,475,1418,854,1160,5869,969,49,3276,519,1630,16218,-9\r
2017-01-19,24,15048,466,1351,751,1095,5404,870,41,3046,458,1542,15025,-23\r
2017-01-20,1,14281,442,1287,918,828,5063,808,41,2952,451,1472,14264,-18\r
2017-01-20,2,13754,416,1271,884,803,4840,781,42,2835,433,1457,13761,7\r
2017-01-20,3,13495,434,1249,843,791,4685,762,40,2773,414,1449,13441,-55\r
2017-01-20,4,13360,437,1249,867,790,4646,745,43,2786,408,1422,13392,32\r
2017-01-20,5,13485,430,1243,885,806,4681,756,47,2820,405,1409,13482,-3\r
2017-01-20,6,14047,425,1259,941,862,4918,808,48,2924,406,1426,14016,-31\r
2017-01-20,7,15347,452,1312,950,1061,5434,913,52,3166,437,1526,15304,-43\r
2017-01-20,8,16704,487,1337,944,1241,6035,1025,57,3495,476,1655,16751,48\r
2017-01-20,9,17141,501,1351,949,1241,6244,1046,56,3576,497,1688,17151,10\r
2017-01-20,10,17289,501,1362,927,1230,6387,1035,56,3564,509,1692,17263,-26\r
2017-01-20,11,17351,492,1377,946,1165,6438,1030,52,3556,510,1718,17283,-68\r
2017-01-20,12,17339,484,1348,944,1158,6510,1006,48,3581,511,1725,17316,-23\r
2017-01-20,13,17224,481,1321,920,1150,6492,990,50,3526,515,1750,17194,-29\r
2017-01-20,14,17280,479,1311,914,1143,6501,987,47,3532,514,1777,17206,-74\r
2017-01-20,15,17212,483,1335,911,1131,6438,987,48,3546,508,1769,17154,-58\r
2017-01-20,16,17232,477,1320,930,1160,6428,1003,46,3526,498,1757,17146,-86\r
2017-01-20,17,17625,475,1367,988,1262,6462,1050,48,3566,509,1766,17495,-131\r
2017-01-20,18,18294,484,1390,1029,1337,6655,1130,52,3669,528,1801,18075,-219\r
2017-01-20,19,18096,497,1389,1011,1326,6612,1135,52,3667,530,1774,17994,-102\r
2017-01-20,20,17857,532,1412,1008,1315,6502,1123,52,3602,522,1739,17807,-49\r
2017-01-20,21,17516,540,1397,940,1309,6348,1097,48,3529,516,1740,17463,-53\r
2017-01-20,22,16817,530,1379,863,1259,6088,1039,47,3418,487,1687,16799,-18\r
2017-01-20,23,15845,522,1340,786,1195,5727,956,45,3240,435,1571,15816,-29\r
2017-01-20,24,14729,513,1309,924,890,5258,854,39,3020,398,1474,14680,-49\r
2017-01-21,1,13827,492,1271,914,811,4900,778,32,2837,375,1411,13820,-7\r
2017-01-21,2,13365,485,1272,889,789,4674,735,37,2754,361,1383,13379,14\r
2017-01-21,3,13103,477,1256,870,776,4539,716,39,2688,348,1375,13084,-19\r
2017-01-21,4,12885,468,1240,867,766,4441,709,40,2613,351,1368,12863,-22\r
2017-01-21,5,12861,464,1236,873,768,4402,716,40,2634,351,1361,12845,-16\r
2017-01-21,6,13047,459,1243,893,791,4483,738,42,2692,361,1362,13062,15\r
2017-01-21,7,13554,464,1247,804,946,4678,784,45,2797,381,1405,13551,-2\r
2017-01-21,8,14345,476,1293,820,1063,4946,863,48,2963,407,1475,14355,10\r
2017-01-21,9,15002,496,1333,864,1099,5191,930,44,3078,428,1518,14982,-20\r
2017-01-21,10,15605,506,1363,914,1104,5475,959,47,3173,453,1530,15524,-81\r
2017-01-21,11,15771,509,1332,949,1080,5677,967,43,3183,450,1506,15697,-74\r
2017-01-21,12,15758,511,1308,945,1096,5773,950,39,3157,463,1445,15687,-72\r
2017-01-21,13,15616,508,1278,947,1093,5777,941,37,3095,454,1425,15555,-60\r
2017-01-21,14,15448,507,1277,961,1063,5701,912,33,3102,435,1442,15433,-15\r
2017-01-21,15,15394,502,1284,902,1082,5631,912,41,3084,444,1476,15358,-36\r
2017-01-21,16,15530,506,1293,925,1120,5613,941,41,3113,440,1524,15516,-14\r
2017-01-21,17,16086,508,1343,999,1170,5751,997,42,3215,451,1547,16023,-63\r
2017-01-21,18,16967,519,1365,1046,1296,6034,1087,48,3387,481,1589,16852,-115\r
2017-01-21,19,16812,528,1342,1017,1286,6037,1086,44,3351,475,1607,16772,-40\r
2017-01-21,20,16331,527,1316,948,1261,5863,1031,42,3277,461,1537,16261,-69\r
2017-01-21,21,15828,533,1315,961,1156,5680,981,37,3190,445,1497,15796,-33\r
2017-01-21,22,15298,527,1267,926,1096,5479,933,32,3082,427,1460,15231,-67\r
2017-01-21,23,14569,501,1256,835,1064,5225,870,33,2995,404,1391,14573,5\r
2017-01-21,24,13727,490,1219,858,933,4922,794,25,2754,376,1325,13695,-32\r
2017-01-22,1,13027,479,1185,925,789,4633,736,21,2630,354,1291,13044,17\r
2017-01-22,2,12603,469,1196,890,765,4429,699,19,2525,341,1279,12612,9\r
2017-01-22,3,12387,460,1215,874,756,4281,676,23,2496,334,1273,12388,1\r
2017-01-22,4,12249,461,1195,871,749,4209,664,45,2464,329,1272,12258,9\r
2017-01-22,5,12246,453,1188,869,753,4193,670,58,2478,330,1285,12277,31\r
2017-01-22,6,12442,445,1191,883,762,4244,699,75,2497,335,1314,12447,6\r
2017-01-22,7,12847,450,1204,769,951,4376,732,77,2558,348,1355,12820,-27\r
2017-01-22,8,13477,466,1234,766,1036,4601,816,87,2682,376,1420,13483,6\r
2017-01-22,9,14077,483,1260,816,1061,4830,877,87,2780,393,1477,14063,-14\r
2017-01-22,10,14674,493,1289,878,1033,5109,922,83,2885,417,1519,14628,-46\r
2017-01-22,11,15094,501,1316,895,1015,5366,934,80,2989,442,1540,15077,-16\r
2017-01-22,12,15361,504,1294,903,1010,5541,935,73,3038,449,1532,15279,-83\r
2017-01-22,13,15454,499,1296,921,987,5610,936,72,3054,452,1543,15370,-84\r
2017-01-22,14,15312,464,1251,905,957,5607,923,57,3030,443,1555,15192,-120\r
2017-01-22,15,15226,451,1271,898,974,5604,921,65,3064,443,1556,15246,20\r
2017-01-22,16,15538,461,1301,922,1044,5599,949,72,3125,448,1575,15496,-42\r
2017-01-22,17,16205,472,1344,998,1178,5740,1015,91,3204,470,1604,16116,-89\r
2017-01-22,18,17197,478,1344,1040,1358,6096,1106,85,3359,501,1700,17067,-130\r
2017-01-22,19,17077,494,1317,1029,1335,6157,1097,68,3345,490,1713,17045,-32\r
2017-01-22,20,16702,491,1321,1024,1273,6019,1051,67,3277,479,1674,16678,-24\r
2017-01-22,21,16310,484,1360,991,1220,5865,1003,43,3243,477,1610,16296,-13\r
2017-01-22,22,15691,474,1372,939,1152,5649,940,44,3126,449,1532,15677,-13\r
2017-01-22,23,14835,462,1351,850,1070,5348,851,15,2966,423,1473,14809,-26\r
2017-01-22,24,13866,469,1266,748,1039,4988,771,-8,2768,386,1413,13840,-26\r
2017-01-23,1,13225,450,1217,719,998,4709,727,-2,2664,378,1366,13225,0\r
2017-01-23,2,12893,461,1205,698,979,4530,701,4,2592,350,1343,12863,-30\r
2017-01-23,3,12763,456,1192,668,978,4437,700,34,2583,351,1337,12736,-27\r
2017-01-23,4,12744,448,1179,688,980,4418,704,52,2587,359,1325,12740,-3\r
2017-01-23,5,12972,447,1163,709,987,4478,729,69,2600,365,1342,12888,-84\r
2017-01-23,6,13556,446,1161,782,1022,4744,785,56,2735,395,1402,13529,-27\r
2017-01-23,7,14980,460,1211,908,1112,5300,894,67,3033,434,1524,14943,-37\r
2017-01-23,8,16490,412,1257,887,1323,5975,1010,81,3363,481,1654,16444,-47\r
2017-01-23,9,16878,434,1277,866,1361,6196,1031,95,3445,515,1675,16895,18\r
2017-01-23,10,17002,434,1276,854,1307,6306,1021,95,3488,527,1677,16984,-18\r
2017-01-23,11,17099,434,1280,852,1270,6423,1006,85,3522,518,1669,17061,-38\r
2017-01-23,12,17102,433,1293,873,1215,6495,991,66,3508,513,1662,17048,-55\r
2017-01-23,13,16969,437,1281,887,1199,6466,973,58,3443,509,1678,16931,-38\r
2017-01-23,14,16938,468,1294,875,1198,6457,957,56,3400,512,1674,16889,-48\r
2017-01-23,15,16853,472,1291,863,1206,6384,944,61,3396,478,1673,16767,-87\r
2017-01-23,16,16959,471,1290,891,1233,6391,946,68,3425,466,1692,16874,-85\r
2017-01-23,17,17482,470,1306,997,1280,6473,1027,83,3495,485,1737,17354,-128\r
2017-01-23,18,18371,472,1344,1045,1432,6767,1136,89,3695,521,1775,18276,-96\r
2017-01-23,19,18396,485,1354,1006,1451,6850,1144,87,3674,526,1759,18336,-60\r
2017-01-23,20,18202,496,1400,998,1434,6738,1129,49,3687,511,1765,18206,4\r
2017-01-23,21,17845,527,1363,1017,1340,6558,1102,40,3615,521,1757,17840,-4\r
2017-01-23,22,17138,526,1372,852,1379,6272,1033,37,3439,520,1713,17143,5\r
2017-01-23,23,16019,506,1312,776,1273,5849,946,29,3235,473,1611,16010,-9\r
2017-01-23,24,14777,497,1266,823,1078,5360,853,24,3050,436,1494,14881,104\r
2017-01-24,1,14097,482,1230,764,1018,5027,792,30,2916,423,1454,14133,36\r
2017-01-24,2,13748,475,1219,733,1003,4845,763,29,2866,399,1430,13763,15\r
2017-01-24,3,13470,470,1171,724,999,4719,751,28,2813,383,1422,13479,9\r
2017-01-24,4,13427,469,1152,719,1000,4687,744,30,2810,391,1414,13416,-12\r
2017-01-24,5,13549,465,1126,737,1009,4733,757,31,2867,395,1425,13545,-4\r
2017-01-24,6,14169,456,1144,814,1050,4981,811,32,3013,397,1479,14177,8\r
2017-01-24,7,15499,477,1172,913,1168,5523,934,39,3251,434,1601,15512,14\r
2017-01-24,8,17065,464,1231,924,1321,6172,1049,46,3572,493,1743,17016,-49\r
2017-01-24,9,17303,478,1223,921,1353,6328,1062,48,3604,505,1774,17296,-7\r
2017-01-24,10,17322,480,1232,913,1349,6411,1038,48,3566,513,1763,17314,-8\r
2017-01-24,11,17318,476,1204,921,1367,6492,1014,48,3518,518,1766,17326,8\r
2017-01-24,12,17327,473,1198,938,1375,6496,1000,44,3539,509,1764,17336,9\r
2017-01-24,13,17237,468,1214,988,1344,6471,990,27,3511,503,1748,17264,27\r
2017-01-24,14,17236,461,1204,970,1337,6502,991,38,3539,501,1729,17273,37\r
2017-01-24,15,17285,421,1239,1011,1284,6509,1015,39,3541,505,1719,17285,0\r
2017-01-24,16,17457,420,1287,1013,1284,6557,1049,38,3540,510,1729,17427,-30\r
2017-01-24,17,18038,429,1342,1046,1367,6672,1112,46,3669,522,1751,17958,-80\r
2017-01-24,18,18757,430,1386,1110,1472,6904,1193,55,3765,539,1787,18640,-116\r
2017-01-24,19,18681,444,1391,1110,1396,6900,1196,57,3776,532,1770,18572,-108\r
2017-01-24,20,18380,452,1416,1126,1349,6758,1183,56,3705,528,1755,18329,-51\r
2017-01-24,21,18028,471,1414,1054,1344,6605,1162,49,3641,526,1761,18027,-1\r
2017-01-24,22,17369,519,1364,984,1283,6335,1103,49,3513,505,1707,17361,-8\r
2017-01-24,23,16253,520,1318,919,1164,5881,1017,48,3301,470,1615,16253,-1\r
2017-01-24,24,15090,507,1263,833,1067,5438,918,41,3091,425,1507,15091,1\r
2017-01-25,1,14298,479,1244,795,1004,5093,837,39,2970,395,1461,14316,18\r
