timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand,Ontario_demand
2017-04-02 10,1491141600,100.04,102.16,WNW,28.0,14.0,,51.0,0.2,9.8,,,24100.0,3.0,,7.0,,,9.9,7.3,4874,12738
2017-04-02 11,1491145200,100.03,102.15,NW,30.0,19.0,30.0,48.0,1.6,12.2,,,24100.0,2.8,,2.0,,,12.2,9.9,4943,12668
2017-04-02 12,1491148800,99.96,102.08,NW,31.0,21.0,34.0,46.0,1.7,13.0,,,24100.0,2.5,,3.0,,,13.3,12.1,4970,12470
2017-04-02 13,1491152400,99.91,102.03,WNW,29.0,21.0,31.0,41.0,1.3,14.3,,,24100.0,2.5,,7.0,,,14.8,13.0,4973,12329
2017-04-02 14,1491156000,99.89,102.01,W,27.0,22.0,34.0,48.0,3.1,13.8,,,24100.0,2.5,,7.0,,,14.8,13.7,4935,12345
2017-04-02 15,1491159600,99.86,101.98,W,28.0,27.0,,40.0,1.6,15.0,,,24100.0,2.6,,8.0,,,15.2,13.9,4909,12393
2017-04-02 16,1491163200,99.79,101.9,NW,31.0,23.0,37.0,38.0,1.0,15.1,,,24100.0,2.7,,7.0,,,15.8,14.8,4942,12822
2017-04-02 17,1491166800,99.75,101.86,WNW,28.0,19.0,34.0,40.0,1.9,15.3,,,24100.0,2.7,,7.0,,,15.6,15.0,5030,13520
2017-04-02 18,1491170400,99.73,101.84,WNW,30.0,26.0,36.0,37.0,0.7,15.2,,,24100.0,2.7,,8.0,,,15.9,15.0,5089,13984
2017-04-02 19,1491174000,99.74,101.81,,36.0,16.0,,47.0,2.5,13.5,,,24100.0,2.7,,,,,,,5228,14590
2017-04-02 20,1491177600,99.72,101.84,N,0.0,14.0,,53.0,2.4,11.6,,,24100.0,2.7,,7.0,,,13.4,11.6,5449,15403
2017-04-02 21,1491181200,99.75,101.86,N,0.0,12.0,,53.0,1.8,11.0,,,24100.0,2.8,,6.0,,,11.7,10.8,5315,14759
2017-04-02 22,1491184800,99.77,101.88,N,0.0,10.0,,58.0,1.7,9.5,,,24100.0,2.9,,5.0,,,11.1,9.5,5037,14008
2017-04-02 23,1491188400,99.84,101.95,NNE,1.0,5.0,,56.0,1.2,9.5,,,24100.0,3.0,,5.0,,,9.7,8.6,4680,13213
2017-04-03 00,1491192000,99.73,101.84,NNE,2.0,6.0,,64.0,1.6,8.0,,,24100.0,3.1,,6.0,,,9.3,7.8,4367,12426
2017-04-03 01,1491195600,99.72,101.83,WNW,29.0,5.0,,66.0,1.3,7.2,,,24100.0,3.1,,6.0,,,8.6,7.2,4183,11993
2017-04-03 02,1491199200,99.67,101.78,NE,4.0,6.0,,67.0,1.5,7.2,,,24100.0,3.2,,8.0,,,7.3,6.7,4080,11795
2017-04-03 03,1491202800,99.58,101.68,NE,3.0,7.0,,69.0,1.6,6.9,,,24100.0,3.3,,8.0,,,7.3,6.9,4046,11791
2017-04-03 04,1491206400,99.52,101.62,E,8.0,4.0,,60.0,0.3,7.5,,,24100.0,3.1,,8.0,,,7.7,6.7,4105,11959
2017-04-03 05,1491210000,99.58,101.68,SW,23.0,3.0,,70.0,1.4,6.5,,,24100.0,2.9,,8.0,,,8.0,6.5,4365,12582
2017-04-03 06,1491213600,99.61,101.71,,36.0,3.0,,64.0,0.6,6.9,,,24100.0,2.8,,8.0,,,7.6,6.6,4930,13729
2017-04-03 07,1491217200,99.62,101.72,E,8.0,8.0,,54.0,-0.8,7.9,,,24100.0,2.8,,8.0,,,8.0,6.8,5524,15208
2017-04-03 08,1491220800,99.68,101.79,ESE,10.0,8.0,,59.0,0.3,7.8,,,24100.0,2.9,,8.0,,,8.1,7.8,5743,15440
2017-04-03 09,1491224400,99.56,101.67,E,8.0,12.0,,60.0,0.9,8.2,,,19300.0,3.1,,8.0,,,8.3,7.7,5853,15264
2017-04-03 10,1491228000,99.49,101.6,E,8.0,14.0,,67.0,2.0,7.7,,,24100.0,3.0,,8.0,,,8.1,7.5,5935,15121
2017-04-03 11,1491231600,99.37,101.48,E,9.0,17.0,,64.0,1.9,8.3,,,24100.0,2.9,,7.0,,,8.4,7.5,5872,14721
2017-04-03 12,1491235200,99.27,101.37,ENE,7.0,15.0,,54.0,1.9,10.8,,,24100.0,2.9,,7.0,,,10.8,8.4,5881,14556
2017-04-03 13,1491238800,99.17,101.27,E,8.0,22.0,,49.0,1.3,11.6,,,24100.0,2.9,,8.0,,,12.0,10.8,5920,14584
2017-04-03 14,1491242400,99.04,101.14,E,8.0,20.0,30.0,54.0,1.2,10.0,,,24100.0,2.9,,8.0,,,11.7,9.8,5961,14626
2017-04-03 15,1491246000,98.97,101.07,E,8.0,21.0,,53.0,0.6,9.7,,,24100.0,3.0,,8.0,,,10.1,8.9,5946,14770
2017-04-03 16,1491249600,98.81,100.91,ENE,7.0,20.0,31.0,53.0,1.2,10.3,,,24100.0,3.3,,8.0,,,10.4,9.5,6003,15183
2017-04-03 17,1491253200,98.68,100.78,E,8.0,23.0,33.0,52.0,0.6,10.0,,,24100.0,3.4,,8.0,,,10.5,9.9,6106,15641
2017-04-03 18,1491256800,98.51,100.6,E,8.0,31.0,55.0,51.0,0.5,10.1,,,24100.0,3.4,,8.0,,,10.1,9.4,6067,15683
2017-04-03 19,1491260400,98.43,100.52,E,8.0,32.0,50.0,50.0,0.3,10.2,,,24100.0,3.3,,8.0,,,10.2,10.1,6131,16210
2017-04-03 20,1491264000,98.3,100.38,E,8.0,36.0,54.0,47.0,-0.2,10.6,,,24100.0,3.1,,8.0,,,10.6,10.2,6132,16490
2017-04-03 21,1491267600,98.25,100.33,E,8.0,35.0,48.0,46.0,0.1,11.2,,,24100.0,2.9,,8.0,,,11.2,10.6,5891,15622
2017-04-03 22,1491271200,98.21,100.29,ESE,10.0,35.0,57.0,53.0,0.9,10.0,,,24100.0,2.8,,8.0,,,11.3,10.0,5482,14543
2017-04-03 23,1491274800,98.13,100.22,E,9.0,17.0,34.0,82.0,3.5,6.3,,,9700.0,2.8,,8.0,,,9.9,6.3,5037,13605
2017-04-04 00,1491278400,97.98,100.06,E,8.0,26.0,41.0,89.0,4.2,5.9,,,9700.0,2.7,,8.0,,,6.3,5.9,4702,12871
2017-04-04 01,1491282000,97.8,99.88,E,8.0,20.0,34.0,93.0,5.0,6.0,,,9700.0,2.6,,8.0,,,6.0,5.9,4499,12480
2017-04-04 02,1491285600,97.64,99.72,E,8.0,21.0,32.0,95.0,5.4,6.1,,,9700.0,2.7,,8.0,,,6.1,5.9,4365,12344
2017-04-04 03,1491289200,97.53,99.6,E,8.0,14.0,,97.0,6.4,6.8,,,4800.0,2.7,,8.0,,,6.8,6.1,4312,12212
2017-04-04 04,1491292800,97.46,99.53,ENE,6.0,7.0,,98.0,6.7,7.0,,,4800.0,2.7,,8.0,,,7.0,6.7,4319,12257
2017-04-04 05,1491296400,97.43,99.5,NE,4.0,7.0,,98.0,6.8,7.1,,,4800.0,2.7,,8.0,,,7.1,7.0,4549,12835
2017-04-04 06,1491300000,97.37,99.44,E,8.0,9.0,,98.0,6.9,7.2,,,4800.0,2.7,,8.0,,,7.2,7.1,5082,14155
2017-04-04 07,1491303600,97.37,99.44,E,9.0,7.0,,98.0,6.8,7.1,,,200.0,2.8,,,,,7.2,7.1,5698,15594
2017-04-04 08,1491307200,97.37,99.44,E,9.0,9.0,,98.0,6.6,6.9,,,1200.0,2.9,,4.0,,,7.2,6.9,5898,15745
2017-04-04 09,1491310800,97.34,99.4,NE,4.0,5.0,,98.0,6.6,6.9,,,6400.0,3.1,,8.0,,,7.0,6.9,6004,15909
2017-04-04 10,1491314400,97.3,99.37,E,9.0,7.0,,98.0,7.1,7.4,,,6400.0,3.1,,8.0,,,7.4,6.9,6107,15883
2017-04-04 11,1491318000,97.31,99.38,SE,14.0,8.0,,98.0,8.2,8.5,,,1600.0,3.0,,4.0,,,8.5,7.4,6120,15891
2017-04-04 12,1491321600,97.31,99.38,S,19.0,8.0,,98.0,8.8,9.1,,,2800.0,3.0,,5.0,,,9.2,8.4,6102,15643
2017-04-04 13,1491325200,97.3,99.37,SSE,15.0,9.0,,98.0,9.1,9.4,,,6400.0,3.1,,8.0,,,9.8,9.1,6122,15723
2017-04-04 14,1491328800,97.31,99.38,SSE,16.0,11.0,,98.0,9.1,9.4,,,4800.0,3.1,,8.0,,,9.4,8.8,6114,15608
2017-04-04 15,1491332400,97.34,99.39,SW,23.0,29.0,39.0,97.0,11.4,11.9,,,19300.0,3.1,,8.0,,,11.9,9.5,6081,15454
2017-04-04 16,1491336000,97.46,99.53,WSW,24.0,45.0,61.0,82.0,6.9,9.8,,,24100.0,2.8,,8.0,,,12.0,9.8,6164,15969
2017-04-04 17,1491339600,97.63,99.71,WSW,25.0,33.0,56.0,84.0,4.5,7.0,,,24100.0,2.5,,8.0,,,9.7,6.9,6156,16133
2017-04-04 18,1491343200,97.82,99.9,WSW,25.0,45.0,58.0,82.0,3.4,6.2,,,24100.0,2.3,,8.0,,,6.9,6.1,6135,16135
2017-04-04 19,1491346800,97.96,100.05,W,27.0,31.0,49.0,80.0,2.8,6.0,,,24100.0,2.3,,8.0,,,6.4,5.9,6179,16300
2017-04-04 20,1491350400,98.09,100.18,W,26.0,45.0,56.0,78.0,2.0,5.5,,,24100.0,2.4,,8.0,,,6.0,5.5,6194,16841
2017-04-04 21,1491354000,98.29,100.39,W,27.0,34.0,53.0,79.0,2.2,5.5,,,24100.0,2.3,,7.0,,,5.6,5.4,5922,16186
2017-04-04 22,1491357600,98.44,100.54,WNW,28.0,25.0,38.0,79.0,2.3,5.6,,,24100.0,2.3,,7.0,,,5.6,5.4,5523,15001
2017-04-04 23,1491361200,98.52,100.62,W,28.0,26.0,,77.0,1.8,5.5,,,24100.0,2.3,,7.0,,,5.6,5.5,5054,13958
2017-04-05 00,1491364800,98.64,100.74,NW,30.0,24.0,35.0,75.0,1.4,5.5,,,24100.0,2.3,,7.0,,,5.5,5.3,4723,13213
2017-04-05 01,1491368400,98.75,100.85,NW,31.0,32.0,,76.0,0.9,4.8,,,24100.0,2.2,,8.0,,,5.5,4.8,4508,12868
2017-04-05 02,1491372000,98.83,100.93,NW,30.0,25.0,37.0,79.0,1.3,4.6,,,24100.0,2.2,,8.0,,,4.8,4.5,4400,12669
2017-04-05 03,1491375600,98.88,100.98,WNW,30.0,15.0,,81.0,1.7,4.7,,,24100.0,2.2,,7.0,,,4.7,4.5,4356,12589
2017-04-05 04,1491379200,99.05,101.16,WNW,28.0,18.0,,82.0,2.2,5.0,,,24100.0,2.2,,8.0,,,5.0,4.7,4383,12650
2017-04-05 05,1491382800,99.16,101.27,NNW,33.0,20.0,,79.0,2.0,5.3,,,24100.0,2.2,,8.0,,,5.4,5.0,4626,13161
2017-04-05 06,1491386400,99.19,101.31,NNW,33.0,23.0,,76.0,1.6,5.5,,,24100.0,2.4,,7.0,,,5.5,5.2,5184,14497
2017-04-05 07,1491390000,99.3,101.42,NNW,34.0,22.0,,76.0,1.5,5.4,,,24100.0,2.5,,8.0,,,5.5,5.3,5718,15814
2017-04-05 08,1491393600,99.37,101.49,N,1.0,21.0,,78.0,1.9,5.4,,,24100.0,2.6,,7.0,,,5.5,5.3,5931,15896
2017-04-05 09,1491397200,99.44,101.56,NNE,1.0,23.0,,77.0,1.8,5.5,,,24100.0,2.7,,8.0,,,5.6,5.3,6009,15431
2017-04-05 10,1491400800,99.42,101.54,NNE,2.0,16.0,,74.0,1.6,5.9,,,24100.0,2.8,,7.0,,,6.1,5.5,5971,15234
2017-04-05 11,1491404400,99.41,101.53,N,35.0,10.0,,67.0,1.7,7.4,,,24100.0,2.8,,2.0,,,7.6,5.7,5894,15133
2017-04-05 12,1491408000,99.44,101.56,W,27.0,4.0,,64.0,1.8,8.2,,,24100.0,2.8,,8.0,,,8.6,7.3,5838,14738
2017-04-05 13,1491411600,99.37,101.49,SE,14.0,15.0,,64.0,2.4,8.8,,,24100.0,2.7,,7.0,,,9.4,8.2,5816,14567
2017-04-05 14,1491415200,99.32,101.44,SE,13.0,14.0,,66.0,2.3,8.2,,,24100.0,2.7,,8.0,,,9.5,8.1,5799,14529
2017-04-05 15,1491418800,99.22,101.34,SE,13.0,19.0,29.0,67.0,1.5,7.2,,,24100.0,2.8,,8.0,,,8.9,7.2,5823,14796
2017-04-05 16,1491422400,99.24,101.36,ESE,12.0,17.0,30.0,68.0,1.5,7.0,,,24100.0,2.8,,8.0,,,7.5,6.7,5853,14826
2017-04-05 17,1491426000,99.14,101.25,ESE,11.0,11.0,,68.0,1.4,6.9,,,24100.0,2.9,,7.0,,,7.3,6.5,5907,15238
2017-04-05 18,1491429600,99.07,101.18,E,8.0,20.0,,64.0,1.2,7.5,,,24100.0,2.9,,8.0,,,7.5,7.0,5893,15426
2017-04-05 19,1491433200,99.06,101.17,ENE,7.0,22.0,,67.0,0.8,6.5,,,24100.0,2.8,,7.0,,,7.4,6.5,5982,15911
2017-04-05 20,1491436800,99.02,101.13,ENE,7.0,14.0,,69.0,0.7,5.9,,,24100.0,2.7,,7.0,,,6.5,5.9,6127,16371
2017-04-05 21,1491440400,98.92,101.03,NE,5.0,28.0,39.0,72.0,0.9,5.5,,,24100.0,2.7,,5.0,,,5.9,5.5,5966,15777
2017-04-05 22,1491444000,98.93,101.04,ENE,6.0,21.0,39.0,71.0,0.9,5.7,,,24100.0,2.6,,8.0,,,5.7,5.4,5547,14748
2017-04-05 23,1491447600,98.8,100.9,ENE,7.0,31.0,48.0,69.0,1.0,6.2,,,24100.0,2.6,,7.0,,,6.2,5.7,5092,13559
2017-04-06 00,1491451200,98.66,100.76,ENE,7.0,31.0,54.0,74.0,1.6,5.9,,,24100.0,2.5,,8.0,,,6.2,5.8,4741,12880
2017-04-06 01,1491454800,98.59,100.69,ENE,7.0,28.0,41.0,75.0,2.1,6.2,,,24100.0,2.4,,8.0,,,6.2,5.8,4531,12310
2017-04-06 02,1491458400,98.44,100.54,ENE,7.0,25.0,53.0,80.0,2.6,5.8,,,24100.0,2.2,,8.0,,,6.2,5.8,4410,12210
2017-04-06 03,1491462000,98.01,100.1,ENE,7.0,34.0,56.0,80.0,2.6,5.8,,,24100.0,2.2,,8.0,,,5.8,5.5,4358,12196
2017-04-06 04,1491465600,98.12,100.21,ENE,7.0,22.0,39.0,78.0,2.7,6.2,,,24100.0,2.2,,8.0,,,6.3,5.8,4386,12207
2017-04-06 05,1491469200,97.93,100.02,ENE,6.0,29.0,39.0,81.0,3.1,6.1,,,24100.0,2.1,,8.0,,,6.2,6.1,4591,12838
2017-04-06 06,1491472800,97.86,99.94,E,7.0,34.0,48.0,83.0,3.6,6.3,,,24100.0,2.1,,8.0,,,6.3,6.1,5119,14153
2017-04-06 07,1491476400,97.8,99.88,ENE,7.0,29.0,45.0,86.0,4.1,6.3,,,24100.0,2.1,,8.0,,,6.3,6.2,5722,15713
2017-04-06 08,1491480000,97.69,99.77,ENE,7.0,38.0,48.0,91.0,5.0,6.3,,,19300.0,2.1,,8.0,,,6.3,6.2,5939,16132
2017-04-06 09,1491483600,97.62,99.7,ENE,7.0,28.0,46.0,94.0,5.5,6.4,,,19300.0,2.2,,8.0,,,6.5,6.2,6070,16393
2017-04-06 10,1491487200,97.53,99.61,E,8.0,25.0,41.0,94.0,5.5,6.4,,,19300.0,2.3,,8.0,,,6.5,6.4,6239,16609
2017-04-06 11,1491490800,97.48,99.56,ENE,7.0,32.0,44.0,96.0,5.7,6.3,,,9700.0,2.3,,8.0,,,6.5,6.3,6338,16720
2017-04-06 12,1491494400,97.48,99.56,E,9.0,26.0,41.0,97.0,5.8,6.2,,,6400.0,2.2,,8.0,,,6.3,6.1,6359,16585
2017-04-06 13,1491498000,97.46,99.54,NE,4.0,14.0,,97.0,5.8,6.2,,,9700.0,2.2,,8.0,,,6.2,6.0,6367,16528
2017-04-06 14,1491501600,97.38,99.46,NE,5.0,25.0,35.0,97.0,6.3,6.7,,,9700.0,2.3,,8.0,,,6.7,6.2,6315,16473
2017-04-06 15,1491505200,97.33,99.4,NNE,2.0,20.0,,96.0,6.7,7.3,,,11300.0,2.4,,8.0,,,7.3,6.7,6259,16306
2017-04-06 16,1491508800,97.28,99.35,NNE,2.0,28.0,40.0,92.0,5.3,6.5,,,16100.0,2.5,,8.0,,,7.4,6.4,6276,16385
2017-04-06 17,1491512400,97.24,99.31,N,0.0,22.0,35.0,91.0,4.7,6.0,,,24100.0,2.4,,8.0,,,6.6,5.9,6275,16660
2017-04-06 18,1491516000,97.22,99.3,N,0.0,33.0,45.0,90.0,3.5,5.0,,,16100.0,2.2,,8.0,,,6.1,5.0,6255,16615
2017-04-06 19,1491519600,97.31,99.39,N,35.0,30.0,,92.0,1.1,2.3,,,12900.0,2.2,,8.0,,,4.9,2.3,6355,16946
2017-04-06 20,1491523200,97.32,99.4,N,35.0,30.0,41.0,94.0,0.7,1.6,,,12900.0,2.2,,8.0,,,2.3,1.6,6385,17349
2017-04-06 21,1491526800,97.34,99.42,N,35.0,34.0,47.0,93.0,1.2,2.2,,,12900.0,2.1,,8.0,,,2.3,1.6,6145,16574
2017-04-06 22,1491530400,97.39,99.48,N,35.0,37.0,,93.0,0.9,1.9,,,12900.0,2.1,,8.0,,,2.4,1.9,5724,15562
2017-04-06 23,1491534000,97.39,99.48,NNW,33.0,39.0,55.0,93.0,0.4,1.4,,,12900.0,2.0,,8.0,,,1.9,1.4,5281,14339
2017-04-07 00,1491537600,97.42,99.51,NNW,33.0,37.0,49.0,94.0,0.0,0.9,,,8100.0,2.0,,8.0,,,1.5,0.9,4933,13513
2017-04-07 01,1491541200,97.43,99.52,NNW,33.0,37.0,52.0,93.0,0.0,1.0,,,8100.0,2.0,,8.0,,,1.1,0.9,4727,13037
2017-04-07 02,1491544800,97.45,99.54,NNW,33.0,36.0,48.0,94.0,-0.1,0.8,,,6400.0,2.0,,8.0,,,1.1,0.8,4601,12750
2017-04-07 03,1491548400,97.45,99.54,NNW,33.0,45.0,58.0,93.0,-0.5,0.5,,,6400.0,2.0,,8.0,,,0.8,0.5,4555,12658
2017-04-07 04,1491552000,97.5,99.59,NNW,33.0,43.0,66.0,90.0,-1.0,0.5,,,8100.0,2.0,,8.0,,,0.6,0.5,4599,12821
2017-04-07 05,1491555600,97.59,99.68,NNW,34.0,50.0,70.0,88.0,-1.5,0.3,,,8100.0,1.9,,8.0,,,0.5,0.3,4825,13452
2017-04-07 06,1491559200,97.69,99.79,NNW,34.0,44.0,63.0,89.0,-1.7,-0.1,-8.0,,4800.0,1.9,,8.0,,,0.4,-0.1,5358,14575
2017-04-07 07,1491562800,97.81,99.92,NNW,33.0,41.0,58.0,90.0,-1.7,-0.3,-8.0,,3200.0,2.0,,6.0,,,-0.1,-0.3,5892,15942
2017-04-07 08,1491566400,97.93,100.04,NNW,33.0,36.0,58.0,88.0,-2.0,-0.2,-7.0,,3200.0,2.1,,4.0,,,-0.1,-0.3,6138,16294
2017-04-07 09,1491570000,98.03,100.14,NNW,33.0,45.0,61.0,88.0,-2.2,-0.4,-8.0,,4800.0,2.2,,8.0,,,-0.2,-0.6,6299,16292
2017-04-07 10,1491573600,98.14,100.25,NNW,33.0,45.0,55.0,81.0,-3.0,-0.1,-8.0,,24100.0,2.2,,8.0,,,0.0,-0.4,6419,16283
2017-04-07 11,1491577200,98.23,100.35,NNW,33.0,57.0,74.0,75.0,-3.9,0.0,-9.0,,24100.0,2.2,,8.0,,,0.2,-0.2,6363,15877
2017-04-07 12,1491580800,98.29,100.41,NNW,33.0,53.0,73.0,71.0,-4.2,0.5,,,24100.0,2.2,,7.0,,,0.6,0.0,6277,15460
2017-04-07 13,1491584400,98.36,100.48,NNW,33.0,41.0,63.0,67.0,-3.5,2.0,,,24100.0,2.2,,6.0,,,2.0,0.5,6198,15215
2017-04-07 14,1491588000,98.41,100.53,NNW,34.0,54.0,73.0,60.0,-4.5,2.5,,,24100.0,2.2,,5.0,,,2.7,1.8,6067,14869
2017-04-07 15,1491591600,98.45,100.57,NNW,33.0,55.0,72.0,55.0,-5.0,3.2,,,24100.0,2.3,,2.0,,,3.3,2.0,5966,14611
2017-04-07 16,1491595200,98.43,100.55,NW,32.0,54.0,71.0,52.0,-5.2,3.8,,,24100.0,2.3,,2.0,,,3.9,3.1,5899,14642
2017-04-07 17,1491598800,98.56,100.68,NW,32.0,49.0,64.0,46.0,-6.2,4.4,,,24100.0,2.3,,0.0,,,4.5,3.8,5855,14884
2017-04-07 18,1491602400,98.64,100.76,NW,31.0,44.0,62.0,41.0,-7.2,5.0,,,24100.0,2.4,,1.0,,,5.2,4.5,5813,14959
2017-04-07 19,1491606000,98.71,100.83,NW,31.0,42.0,,36.0,-8.9,5.0,,,24100.0,2.4,,3.0,,,5.3,4.8,5853,15587
2017-04-07 20,1491609600,98.78,100.9,NW,31.0,28.0,47.0,36.0,-9.5,4.3,,,24100.0,2.5,,1.0,,,5.0,4.2,6074,16536
2017-04-07 21,1491613200,98.84,100.97,WNW,29.0,23.0,33.0,39.0,-8.9,3.8,,,24100.0,2.7,,1.0,,,4.5,3.7,5937,16150
2017-04-07 22,1491616800,98.89,101.02,WNW,28.0,22.0,38.0,53.0,-5.7,3.0,,,24100.0,2.8,,0.0,,,3.8,2.8,5592,15073
2017-04-07 23,1491620400,98.94,101.07,WNW,28.0,22.0,32.0,57.0,-5.1,2.6,,,24100.0,2.8,,0.0,,,2.9,2.5,5149,13852
2017-04-08 00,1491624000,98.98,101.11,WNW,29.0,22.0,,58.0,-4.9,2.5,,,24100.0,2.8,,0.0,,,2.6,2.1,4800,13051
2017-04-08 01,1491627600,99.01,101.14,NW,30.0,22.0,,55.0,-5.7,2.5,,,24100.0,2.7,,0.0,,,2.7,2.2,4586,12623
2017-04-08 02,1491631200,99.01,101.14,NW,30.0,20.0,,55.0,-5.9,2.2,,,24100.0,2.7,,1.0,,,2.8,2.2,4439,12439
2017-04-08 03,1491634800,99.03,101.16,NW,30.0,21.0,,54.0,-6.4,2.0,,,24100.0,2.6,,0.0,,,2.4,1.8,4360,12363
2017-04-08 04,1491638400,99.07,101.2,NW,30.0,20.0,,59.0,-5.8,1.4,,,24100.0,2.6,,1.0,,,2.2,1.3,4328,12338
2017-04-08 05,1491642000,99.12,101.25,NW,30.0,19.0,,61.0,-5.5,1.2,,,24100.0,2.6,,1.0,,,1.5,0.7,4399,12597
2017-04-08 06,1491645600,99.19,101.32,WNW,29.0,16.0,,57.0,-6.6,1.0,,,24100.0,2.7,,0.0,,,1.5,1.0,4575,13103
2017-04-08 07,1491649200,99.29,101.42,WNW,28.0,14.0,,62.0,-6.2,0.3,,,24100.0,2.8,,0.0,,,0.9,-0.2,4759,13697
2017-04-08 08,1491652800,99.38,101.51,WNW,30.0,14.0,,50.0,-7.3,2.1,,,24100.0,2.9,,0.0,,,2.1,0.2,4995,14086
2017-04-08 09,1491656400,99.43,101.56,NW,32.0,20.0,,42.0,-8.3,3.4,,,24100.0,2.9,,1.0,,,3.5,2.1,5176,13983
2017-04-08 10,1491660000,99.47,101.6,NNW,34.0,19.0,,37.0,-8.7,4.8,,,24100.0,2.8,,6.0,,,4.8,3.5,5300,13739
2017-04-08 11,1491663600,99.51,101.64,WNW,30.0,15.0,28.0,34.0,-8.9,5.8,,,24100.0,2.7,,7.0,,,6.2,4.9,5334,13593
2017-04-08 12,1491667200,99.52,101.65,NW,32.0,13.0,,30.0,-9.1,7.4,,,24100.0,2.6,,5.0,,,7.7,5.8,5288,13336
2017-04-08 13,1491670800,99.48,101.6,NNW,32.0,20.0,,24.0,-10.4,9.2,,,24100.0,2.7,,3.0,,,9.2,7.6,5197,12921
2017-04-08 14,1491674400,99.44,101.56,NW,30.0,21.0,,25.0,-8.9,10.3,,,24100.0,2.7,,2.0,,,10.7,9.3,5095,12659
2017-04-08 15,1491678000,99.44,101.56,NW,32.0,25.0,42.0,29.0,-5.8,11.6,,,24100.0,2.7,,1.0,,,11.6,10.1,5009,12425
2017-04-08 16,1491681600,99.41,101.53,NW,32.0,20.0,29.0,29.0,-5.1,12.4,,,24100.0,2.7,,1.0,,,12.5,11.1,4988,12612
2017-04-08 17,1491685200,99.39,101.51,WNW,30.0,12.0,44.0,29.0,-5.0,12.5,,,24100.0,2.7,,1.0,,,12.8,12.1,5030,13079
2017-04-08 18,1491688800,99.36,101.48,N,35.0,3.0,,29.0,-5.0,12.5,,,24100.0,2.7,,1.0,,,13.2,12.5,5060,13506
2017-04-08 19,1491692400,99.35,101.47,SSE,15.0,14.0,38.0,43.0,-1.5,10.5,,,24100.0,2.7,,1.0,,,13.1,10.4,5107,13802
2017-04-08 20,1491696000,99.38,101.5,SE,13.0,7.0,,49.0,-0.4,9.8,,,24100.0,2.8,,3.0,,,10.6,9.8,5326,14432
2017-04-08 21,1491699600,99.43,101.55,W,26.0,12.0,,51.0,-1.9,7.6,,,24100.0,2.9,,1.0,,,10.0,7.6,5239,14110
2017-04-08 22,1491703200,99.45,101.57,WSW,25.0,11.0,,48.0,-2.6,7.7,,,24100.0,3.2,,0.0,,,9.8,7.5,5008,13399
2017-04-08 23,1491706800,99.49,101.61,SW,21.0,12.0,,47.0,-2.8,7.8,,,24100.0,3.8,,0.0,,,8.3,7.3,4686,12518
2017-04-09 00,1491710400,99.47,101.59,SW,23.0,10.0,,56.0,-1.4,6.8,,,24100.0,4.0,,0.0,,,7.7,6.7,4417,11778
2017-04-09 01,1491714000,99.45,101.56,SW,23.0,13.0,,57.0,-2.0,5.9,,,24100.0,3.9,,0.0,,,7.0,5.7,4209,11338
2017-04-09 02,1491717600,99.45,101.56,SW,22.0,10.0,,54.0,-3.1,5.5,,,24100.0,3.4,,0.0,,,6.2,5.4,4081,11090
2017-04-09 03,1491721200,99.44,101.55,SW,23.0,8.0,,47.0,-4.7,5.8,,,24100.0,3.2,,0.0,,,6.0,5.4,4019,10984
2017-04-09 04,1491724800,99.49,101.6,SE,13.0,4.0,,52.0,-4.5,4.5,,,24100.0,3.3,,0.0,,,5.8,4.4,4002,10930
2017-04-09 05,1491728400,99.52,101.63,SSE,16.0,7.0,,50.0,-5.2,4.3,,,24100.0,3.3,,0.0,,,4.8,4.2,4057,11105
2017-04-09 06,1491732000,99.54,101.65,S,18.0,4.0,,47.0,-6.0,4.3,,,24100.0,3.4,,0.0,,,4.6,4.0,4160,11639
2017-04-09 07,1491735600,99.57,101.69,SSE,14.0,7.0,,48.0,-5.8,4.3,,,24100.0,3.6,,4.0,,,4.8,4.0,4267,11980
2017-04-09 08,1491739200,99.62,101.74,SSE,14.0,4.0,,58.0,-2.8,4.8,,,24100.0,3.5,,6.0,,,4.9,4.2,4503,12275
2017-04-09 09,1491742800,99.57,101.69,S,17.0,11.0,,50.0,-2.1,7.7,,,24100.0,3.3,,8.0,,,7.7,4.8,4696,12389
2017-04-09 10,1491746400,99.54,101.65,SSE,15.0,13.0,,48.0,-0.5,10.0,,,24100.0,3.1,,8.0,,,10.3,7.7,4827,12361
2017-04-09 11,1491750000,99.5,101.6,SSW,20.0,18.0,29.0,39.0,0.0,13.6,,,24100.0,2.8,,8.0,,,13.8,10.0,4919,12182
2017-04-09 12,1491753600,99.48,101.58,SSW,20.0,19.0,,35.0,0.1,15.4,,,24100.0,2.8,,8.0,,,15.4,13.2,4940,12060
2017-04-09 13,1491757200,99.41,101.51,S,17.0,20.0,,34.0,1.1,17.0,,,24100.0,2.9,,8.0,,,17.3,15.6,4909,11963
